"ccode","country","year","onset","warl","gdpenl","lpopl1","lmtnest","ncontig","Oil","nwstate","instab","polity2l","ethfrac","relfrac"
225,"SWITZERLAND",1954,0,0,7.29699993133545,8.49002742767334,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1955,0,0,7.69000005722046,8.50167369842529,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1956,0,0,8.10200023651123,8.51318550109863,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1957,0,0,8.53899955749512,8.52833080291748,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1958,0,0,8.67800045013428,8.5434455871582,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1959,0,0,8.22399997711182,8.55814361572266,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1960,0,0,8.80300045013428,8.57281684875488,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1961,0,0,9.40900039672852,8.58709239959717,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1962,0,0,10.0769996643066,8.60043048858643,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1963,0,0,10.3219995498657,8.62586784362793,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1964,0,0,10.5830001831055,8.64716815948486,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1965,0,0,10.9790000915527,8.66371440887451,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1966,0,0,11.1499996185303,8.67522239685059,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1967,0,0,11.3070001602173,8.68575382232666,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1968,0,0,11.5190000534058,8.69818019866943,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1969,0,0,11.7779998779297,8.71078395843506,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1970,0,0,12.3159999847412,8.72192859649658,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1971,0,0,12.9420003890991,8.7430534362793,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1972,0,0,13.335000038147,8.75210762023926,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1973,0,0,13.5989999771118,8.76170635223389,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1974,0,0,13.9049997329712,8.76888561248779,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1975,0,0,14.0909996032715,8.77074909210205,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1976,0,0,12.9910001754761,8.7648344039917,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1977,0,0,12.8450002670288,8.75557994842529,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1978,0,0,13.168999671936,8.75258159637451,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1979,0,0,13.1829996109009,8.75416088104248,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1980,0,0,13.5349998474121,8.75636768341064,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1981,0,0,14.3009996414185,8.75131607055664,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1982,0,0,14.3870000839233,8.75683975219727,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1983,0,0,14.1459999084473,8.76264572143555,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1984,0,0,14.2069997787476,8.76701736450195,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1985,0,0,14.3970003128052,8.77059459686279,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1986,0,0,14.8640003204346,8.77493095397949,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1987,0,0,15.2510004043579,8.78017234802246,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1988,0,0,15.4910001754761,8.78645706176758,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1989,0,0,15.8620004653931,8.79011726379395,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1990,0,0,16.3040008544922,8.8019208908081,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1991,0,0,16.5049991607666,8.81165218353271,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1992,0,0,16.2450008392334,8.82335376739502,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1993,0,0,15.8870000839233,8.84000110626221,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1994,0,0,15.6669998168945,8.84476852416992,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1995,0,0,15.6239995956421,8.85280799865723,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1996,0,0,15.5979995727539,8.85950565338135,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1997,0,0,15.5749998092651,8.86418151855469,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1998,0,0,15.8050003051758,8.8661584854126,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
225,"SWITZERLAND",1999,0,0,16.0799999237061,8.86869430541992,4.21803617477417,0,0,0,0,10,0.503707826137543,0.617799997329712
230,"SPAIN",1945,0,0,1.68599998950958,10.2015905380249,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1946,0,0,1.68599998950958,10.2015905380249,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1947,0,0,1.84500002861023,10.2040367126465,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1948,0,0,1.89300000667572,10.2117805480957,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1949,0,0,1.9650000333786,10.2196111679077,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1950,0,0,2.05599999427795,10.2273807525635,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1951,0,0,1.91299998760223,10.2352342605591,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1952,0,0,2.21399998664856,10.2436676025391,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1953,0,0,2.30399990081787,10.2521705627441,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1954,0,0,2.20499992370605,10.2604627609253,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1955,0,0,2.4909999370575,10.2687206268311,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1956,0,0,2.61400008201599,10.2770147323608,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1957,0,0,2.79099988937378,10.2855815887451,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1958,0,0,2.88100004196167,10.2939405441284,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1959,0,0,2.99600005149841,10.3023643493652,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1960,0,0,2.87800002098083,10.3107175827026,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1961,0,0,3.12299990653992,10.3240051269531,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1962,0,0,3.49200010299683,10.3335151672363,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1963,0,0,3.82100009918213,10.3439016342163,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1964,0,0,4.11100006103516,10.3543720245361,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1965,0,0,4.31099987030029,10.3647661209106,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1966,0,0,4.57999992370605,10.3752393722534,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1967,0,0,4.86899995803833,10.3857288360596,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1968,0,0,5.03999996185303,10.3962001800537,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1969,0,0,5.29899978637695,10.406683921814,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1970,0,0,5.7170000076294,10.4171495437622,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1971,0,0,5.86100006103516,10.4275941848755,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1972,0,0,6.02500009536743,10.4396886825562,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1973,0,0,6.48999977111816,10.4472064971924,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1974,0,0,6.94299983978271,10.4576597213745,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1975,0,0,7.29099988937378,10.4672946929932,3.11794996261597,1,0,0,0,-7,0.435880899429321,0.0774000287055969
230,"SPAIN",1976,0,0,7.23799991607666,10.477710723877,3.11794996261597,1,0,0,1,-3,0.435880899429321,0.0774000287055969
230,"SPAIN",1977,0,0,7.38700008392334,10.48952293396,3.11794996261597,1,0,0,1,1,0.435880899429321,0.0774000287055969
230,"SPAIN",1978,0,0,7.44399976730347,10.5014171600342,3.11794996261597,1,0,0,1,5,0.435880899429321,0.0774000287055969
230,"SPAIN",1979,0,0,7.41200017929077,10.5126552581787,3.11794996261597,1,0,0,1,9,0.435880899429321,0.0774000287055969
230,"SPAIN",1980,0,0,7.34800004959106,10.5215883255005,3.11794996261597,1,0,0,1,9,0.435880899429321,0.0774000287055969
230,"SPAIN",1981,0,0,7.3899998664856,10.5290517807007,3.11794996261597,1,0,0,1,9,0.435880899429321,0.0774000287055969
230,"SPAIN",1982,0,0,7.23899984359741,10.5388994216919,3.11794996261597,1,0,0,0,9,0.435880899429321,0.0774000287055969
230,"SPAIN",1983,0,0,7.30100011825562,10.5448150634766,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1984,0,0,7.375,10.5498571395874,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1985,0,0,7.38000011444092,10.5543012619019,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1986,0,0,7.53599977493286,10.5603342056274,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1987,0,0,7.82100009918213,10.5611371994019,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1988,0,0,8.29100036621094,10.5640077590942,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1989,0,0,8.75899982452393,10.5664072036743,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1990,0,0,9.23799991607666,10.5684413909912,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1991,0,0,9.58300018310547,10.5702648162842,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1992,0,0,9.76900005340576,10.5719575881958,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1993,0,0,9.80200004577637,10.5734939575195,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1994,0,0,9.66899967193604,10.5734424591064,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1995,0,0,9.86800003051758,10.5749769210815,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1996,0,0,10.1199998855591,10.5766868591309,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1997,0,0,10.3409996032715,10.5778408050537,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1998,0,0,10.7239999771118,10.5795650482178,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
230,"SPAIN",1999,0,0,11.1339998245239,10.5796060562134,3.11794996261597,1,0,0,0,10,0.435880899429321,0.0774000287055969
235,"PORTUGAL",1945,0,0,0.944000005722046,8.99553680419922,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1946,0,0,0.944000005722046,8.99553680419922,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1947,0,0,0.950999975204468,9.00183868408203,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1948,0,0,1.20799994468689,9.01066875457764,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1949,0,0,1.17799997329712,9.01942157745361,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1950,0,0,1.12399995326996,9.02797889709473,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1951,0,0,1.20799994468689,9.03658199310303,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1952,0,0,1.32299995422363,9.04144859313965,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1953,0,0,1.37999999523163,9.04629039764404,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1954,0,0,1.45099997520447,9.05111026763916,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1955,0,0,1.49600005149841,9.05590629577637,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1956,0,0,1.53900003433228,9.06067943572998,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1957,0,0,1.60000002384186,9.06566143035889,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1958,0,0,1.67700004577637,9.07061862945557,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1959,0,0,1.68299996852875,9.07555103302002,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1960,0,0,1.77100002765656,9.08057308197021,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1961,0,0,1.86899995803833,9.09862613677979,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1962,0,0,2.00099992752075,9.09795570373535,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1963,0,0,2.0699999332428,9.10719966888428,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1964,0,0,2.19199991226196,9.11393928527832,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1965,0,0,2.24399995803833,9.11855411529541,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1966,0,0,2.40700006484985,9.11921119689941,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1967,0,0,2.46900010108948,9.11690807342529,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1968,0,0,2.64599990844727,9.11635971069336,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1969,0,0,2.92199993133545,9.11767673492432,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1970,0,0,3.00600004196167,9.11569976806641,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1971,0,0,3.30599999427795,9.10985660552979,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1972,0,0,3.74000000953674,9.06462097167969,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1973,0,0,3.99399995803833,9.0631160736084,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1974,0,0,4.45900011062622,9.06334781646729,1.91692268848419,1,0,0,0,-9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1975,0,0,4.64499998092651,9.07726573944092,1.91692268848419,1,0,0,1,-3,0.00567626953125,0.112800002098083
235,"PORTUGAL",1976,0,0,4.30999994277954,9.11526012420654,1.91692268848419,1,0,0,1,3,0.00567626953125,0.112800002098083
235,"PORTUGAL",1977,0,0,4.46099996566772,9.14366626739502,1.91692268848419,1,0,0,1,9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1978,0,0,4.64400005340576,9.15429878234863,1.91692268848419,1,0,0,1,9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1979,0,0,4.69000005722046,9.16513347625732,1.91692268848419,1,0,0,1,9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1980,0,0,4.84800004959106,9.17585277557373,1.91692268848419,1,0,0,0,9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1981,0,0,4.98199987411499,9.1866626739502,1.91692268848419,1,0,0,0,9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1982,0,0,5.01700019836426,9.19573402404785,1.91692268848419,1,0,0,0,9,0.00567626953125,0.112800002098083
235,"PORTUGAL",1983,0,0,5.11800003051758,9.20331573486328,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1984,0,0,5.08199977874756,9.2112398147583,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1985,0,0,4.97399997711182,9.21920108795166,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1986,0,0,5.07000017166138,9.22591876983643,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1987,0,0,5.28800010681152,9.23092746734619,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1988,0,0,5.66200017929077,9.23503303527832,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1989,0,0,6.01000022888184,9.2386360168457,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1990,0,0,6.57499980926514,9.19857120513916,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1991,0,0,7.47800016403198,9.19705200195312,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1992,0,0,7.67399978637695,9.19522666931152,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1993,0,0,7.86899995803833,9.19522666931152,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1994,0,0,7.76999998092651,9.19836902618408,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1995,0,0,7.92799997329712,9.2004919052124,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1996,0,0,8.13300037384033,9.20301342010498,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1997,0,0,8.42099952697754,9.20331573486328,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1998,0,0,8.7209997177124,9.20482540130615,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
235,"PORTUGAL",1999,0,0,9.0019998550415,9.20542812347412,1.91692268848419,1,0,0,0,10,0.00567626953125,0.112800002098083
260,"GERMANYFED. REP.",1945,0,0,3.94300007820129,11.3553590774536,1.0986123085022,0,0,0,0,NA,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1946,0,0,3.94300007820129,11.3553590774536,1.0986123085022,0,0,0,0,NA,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1947,0,0,NA,NA,1.0986123085022,0,0,0,0,NA,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1948,0,0,NA,NA,1.0986123085022,0,0,0,0,NA,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1949,0,0,NA,NA,1.0986123085022,0,0,0,NA,NA,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1950,0,0,NA,NA,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1951,0,0,3.4210000038147,10.8195581436157,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1952,0,0,3.67899990081787,10.8290948867798,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1953,0,0,3.99399995803833,10.8385410308838,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1954,0,0,4.25600004196167,10.8478994369507,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1955,0,0,4.55999994277954,10.8571701049805,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1956,0,0,5.13299989700317,10.8663568496704,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1957,0,0,5.38899993896484,10.8778772354126,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1958,0,0,5.60799980163574,10.8893604278564,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1959,0,0,5.74900007247925,10.9006204605103,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1960,0,0,6.13100004196167,10.911847114563,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1961,0,0,6.57000017166138,10.922966003418,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1962,0,0,6.81699991226196,10.9362268447876,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1963,0,0,7.02299976348877,10.947925567627,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1964,0,0,7.13000011444092,10.9575901031494,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1965,0,0,7.55999994277954,10.9676809310913,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1966,0,0,7.91200017929077,10.978814125061,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1967,0,0,8.0019998550415,10.9877815246582,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1968,0,0,7.91499996185303,10.9901285171509,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1969,0,0,8.38899993896484,10.9937143325806,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1970,0,0,8.97399997711182,11.003249168396,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1971,0,0,9.42500019073486,11.0128917694092,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1972,0,0,9.58500003814697,11.0235843658447,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1973,0,0,9.9060001373291,11.0296335220337,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1974,0,0,10.3149995803833,11.0345020294189,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1975,0,0,10.2110004425049,11.0358409881592,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1976,0,0,10.0939998626709,11.0321273803711,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1977,0,0,10.7119998931885,11.0272312164307,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1978,0,0,11.0319995880127,11.0250997543335,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1979,0,0,11.375,11.0239105224609,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1980,0,0,11.8859996795654,11.0245790481567,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1981,0,0,11.9200000762939,11.0278167724609,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1982,0,0,11.8059997558594,11.0296821594238,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1983,0,0,11.6660003662109,11.0289850234985,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1984,0,0,11.956000328064,11.02552318573,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1985,0,0,12.3020000457764,11.0215101242065,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1986,0,0,12.5349998474121,11.0195798873901,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1987,0,0,12.83899974823,11.0203981399536,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1988,0,0,13.0170001983643,11.0219020843506,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
260,"GERMANYFED. REP.",1989,0,0,13.456000328064,11.026370048523,1.0986123085022,0,0,0,0,10,0.0259799361228943,0.671999990940094
